"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1215",30000,0.3,0.001,0,0.500400823086062,0.000190334404130619,1.62561653973346,0.0287046718480194,3.50675668260338e-05,0.319716474600291,"cl3"
"1315",3e+05,0.3,0.001,0,0.506806373400506,1.08111062575272e-05,0.845154495568037,0.0205546224015596,2.57284992472407e-06,0.227253536007618,"cl3"
"1415",30000,0.8,0.001,0,0.493384527735322,0.000153551723948542,1.526251921311,0.0221154699638082,2.22023597440414e-05,0.327623498610264,"cl3"
"1515",3e+05,0.8,0.001,0,0.500962863158143,8.7444845950572e-06,0.636086380631971,0.009333554022087,2.50874603433884e-06,0.163808692378719,"cl3"
"1615",30000,0.3,0.01,1,1,-0.00137926019134981,-0.78750630481304,0,0.00085107611516752,0.308949913282448,"cl3"
"1715",3e+05,0.3,0.01,1,0.505962696928815,1.9336058053571e-05,1.66687594863818,0.0167380870026593,1.5136501349023e-06,0.177500646370022,"cl3"
"1815",30000,0.8,0.01,1,0.867777074147043,-0.000271783782447156,-0.556021869105222,0.0685812060273238,7.40539630871427e-05,0.0962155144308141,"cl3"
"1915",3e+05,0.8,0.01,1,0.49415091927484,1.63026004730626e-05,1.68837892579234,0.00913765027169653,9.65731582580436e-07,0.129368255566219,"cl3"
"2015",30000,0.3,0.001,1,0.510115780873012,0.00019785973703538,1.77984697132947,0.0588016242985231,3.84112171595804e-05,0.468044055032617,"cl3"
"2115",3e+05,0.3,0.001,1,0.49243102717423,1.0049245219859e-05,0.887963748804069,0.0319777284436021,2.60418537262798e-06,0.275434080360572,"cl3"
"2215",30000,0.8,0.001,1,0.502816058768731,0.000138648128654148,1.40057448619701,0.0311246065820283,2.84374563323745e-05,0.312139016797449,"cl3"
"2315",3e+05,0.8,0.001,1,0.491738039234346,6.05379681318967e-06,0.442819157376588,0.0215833076359511,1.7689887580869e-06,0.122278993324785,"cl3"
