"","n_samples","h2","prop_effect","S","flb","mse","rel_mse","flb_error","mse_error","rel_mse_error","method"
"1114",3e+05,0.8,0.01,0,0.624815841075927,-4.96265746139392e-06,-0.465067058270275,0.011668810866321,4.60237063808938e-07,0.0313747914332248,"cl2_MLE"
"1214",30000,0.3,0.001,0,0.635147735208782,-6.70729514221128e-05,-0.546036412174285,0.067253915771477,1.17912278270247e-05,0.0385748553505069,"cl2_MLE"
"1314",3e+05,0.3,0.001,0,0.628562508138505,-5.03464637371773e-06,-0.442380860006404,0.0296470548123374,1.06955376071573e-06,0.0730214980956443,"cl2_MLE"
"1414",30000,0.8,0.001,0,0.628976942688367,-4.78504124633502e-05,-0.447680499496412,0.0355913429850577,1.23146681666469e-05,0.0731000008201461,"cl2_MLE"
"1514",3e+05,0.8,0.001,0,0.639280487388496,-6.07045323166325e-06,-0.466041514245566,0.0157103234536685,1.15716594130637e-06,0.0458770855066653,"cl2_MLE"
"1614",30000,0.3,0.01,1,0.966666666666667,-0.000471321070954247,-0.901144943095149,0.105409255338946,0.000254961048552186,0.136001056262231,"cl2_MLE"
"1714",3e+05,0.3,0.01,1,0.645060235959222,-5.13508420324785e-06,-0.511440538104919,0.0106238428355071,3.52401803288322e-07,0.0182599995843961,"cl2_MLE"
"1814",30000,0.8,0.01,1,0.776548075280405,-0.000136116824073783,-0.703709231761152,0.0407951756428124,2.62129074415368e-05,0.0647689815033304,"cl2_MLE"
"1914",3e+05,0.8,0.01,1,0.622150500826172,-3.93917819871743e-06,-0.446474904704804,0.00802329620564755,4.05114366995569e-07,0.0274985747610485,"cl2_MLE"
"2014",30000,0.3,0.001,1,0.650531421803925,-5.53215217432329e-05,-0.513619137821638,0.0410184427558921,1.27947301816279e-05,0.087257544147528,"cl2_MLE"
"2114",3e+05,0.3,0.001,1,0.617662144821371,-4.32736070092454e-06,-0.461263476558274,0.0216415988481549,5.27852103150471e-07,0.0313963179608888,"cl2_MLE"
"2214",30000,0.8,0.001,1,0.627907264525204,-4.32958269605055e-05,-0.464131402739788,0.0348728286391146,9.11223011600196e-06,0.0588532534375076,"cl2_MLE"
"2314",3e+05,0.8,0.001,1,0.642603566346526,-4.81540370624906e-06,-0.467554618548672,0.0162968528103046,7.5191342746123e-07,0.0408304381843536,"cl2_MLE"
"16",30000,0.3,0.01,-1,1,-0.00215676852966811,-0.983303777862991,0,0.0024088338108454,0.0131778579566893,"cl3_MSE"
"116",3e+05,0.3,0.01,-1,0.666799952323528,-1.16079408355017e-05,-0.546821557145923,0.0131408296719514,1.84582261992925e-06,0.0461573631912866,"cl3_MSE"
"216",30000,0.8,0.01,-1,0.86364056191188,-0.000532829831113732,-0.806086124410311,0.0760686011465414,0.000148358976768758,0.0621914159775762,"cl3_MSE"
"315",3e+05,0.8,0.01,-1,0.645996884430435,-7.96338972313931e-06,-0.486322903553549,0.00653016033235844,4.66274212108161e-07,0.0220425262786286,"cl3_MSE"
"415",30000,0.3,0.001,-1,0.660998766053809,-0.000114443201876155,-0.556145524387142,0.053031413374806,5.01132942003179e-05,0.11688203856965,"cl3_MSE"
"515",3e+05,0.3,0.001,-1,0.636921895731154,-7.54615549774752e-06,-0.470252856866107,0.0143442786608684,1.02235300331297e-06,0.0306091596736767,"cl3_MSE"
"615",30000,0.8,0.001,-1,0.642297940774602,-8.95595420507908e-05,-0.531111250281518,0.0326472720979752,3.21507468426583e-05,0.0926923929986128,"cl3_MSE"
"715",3e+05,0.8,0.001,-1,0.646100032260497,-7.78328772578379e-06,-0.483323473134465,0.0139291575397278,6.3274592167909e-07,0.0240610982143511,"cl3_MSE"
"815",30000,0.3,0.01,0,0.958333333333333,-0.000296921775765052,-0.735138662880011,0.117851130197758,0.000120834046809389,0.192944364239184,"cl3_MSE"
"915",3e+05,0.3,0.01,0,0.660257303799383,-6.98932270892389e-06,-0.576221224026727,0.0155738327654292,7.75964233005663e-07,0.0263837836569789,"cl3_MSE"
"1015",30000,0.8,0.01,0,0.852323034287052,-0.000200351374408157,-0.777747243705347,0.0392510668242599,5.24201209558455e-05,0.0520256402268956,"cl3_MSE"
"1115",3e+05,0.8,0.01,0,0.640683967137992,-5.40064186960842e-06,-0.506339431636475,0.0101032480524999,4.24316102664397e-07,0.0274817800759184,"cl3_MSE"
"1215",30000,0.3,0.001,0,0.664060504322233,-7.09576542007468e-05,-0.576964239226706,0.0504984909525499,1.36379660373818e-05,0.0506381079503518,"cl3_MSE"
"1315",3e+05,0.3,0.001,0,0.634900547252571,-5.43367392821958e-06,-0.478280401219473,0.0262925576988732,9.14206475942054e-07,0.055902522897549,"cl3_MSE"
"1415",30000,0.8,0.001,0,0.649256329793822,-5.32560248990224e-05,-0.500446053785367,0.0395590422266167,1.14689778945546e-05,0.0633703996335586,"cl3_MSE"
"1515",3e+05,0.8,0.001,0,0.642301358202923,-6.38918219443546e-06,-0.490628484090869,0.0162957993541424,1.17731774890054e-06,0.0443926369446014,"cl3_MSE"
"1615",30000,0.3,0.01,1,0.966666666666667,-0.000455800809494039,-0.873220184454759,0.105409255338946,0.00024553126992814,0.12618787245758,"cl3_MSE"
"1715",3e+05,0.3,0.01,1,0.665693862558008,-5.49799125035257e-06,-0.547730475314019,0.0138260747367606,3.20615012387384e-07,0.0134306151188106,"cl3_MSE"
"1815",30000,0.8,0.01,1,0.787388723859916,-0.000134616050304541,-0.696838315383189,0.0212348641464508,2.43778622188907e-05,0.0550484175011234,"cl3_MSE"
