"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1419",19,30000,0.8,0.001,0,0.502195336130354,-1.86946680766832e-05,-0.000600446038616625,-0.0742503550240032,"EB_df"
"1420",20,30000,0.8,0.001,0,0.550521961788458,-2.5452330357348e-05,-0.000926217907657892,-0.12617266078469,"EB_df"
"1421",21,30000,0.8,0.001,0,0.395765632693255,1.01166882824342e-06,3.46926016381328e-05,0.00477012029935928,"EB_df"
"1422",22,30000,0.8,0.001,0,0.626290368406099,-2.63163933246596e-05,-0.000885172850333875,-0.11230688316784,"EB_df"
"1423",23,30000,0.8,0.001,0,0.390954961689404,-7.24067653742723e-06,-0.000233524381278136,-0.0296775456329892,"EB_df"
"1424",24,30000,0.8,0.001,0,0.448118479880775,-1.62389571297432e-05,-0.000552916413947422,-0.0725472041132383,"EB_df"
"1425",25,30000,0.8,0.001,0,0.504687943934085,-2.68747937735057e-05,-0.000910094794235474,-0.116017287937909,"EB_df"
"1426",26,30000,0.8,0.001,0,0.600077654824306,-2.81619714631615e-05,-0.00091709316297383,-0.112632357230889,"EB_df"
"1427",27,30000,0.8,0.001,0,0.409004378450409,2.01696524016043e-05,0.000651907874102239,0.0879490523270135,"EB_df"
"1428",28,30000,0.8,0.001,0,0.481802257687816,-1.85855777761045e-05,-0.000605541403306422,-0.0758930167755603,"EB_df"
"1429",29,30000,0.8,0.001,0,0.419711299153808,7.41190026988672e-06,0.000247419179697903,0.0335892862239844,"EB_df"
"1430",30,30000,0.8,0.001,0,0.40061925689173,2.32678471139831e-05,0.000781314697865224,0.110674673641272,"EB_df"
"1431",31,30000,0.8,0.001,0,0.438807339449541,-1.17300725527561e-05,-0.000416403522709399,-0.0574172940405026,"EB_df"
"1432",32,30000,0.8,0.001,0,0.543655071043606,-2.40161149604129e-05,-0.000835852912262586,-0.109877682929453,"EB_df"
"1433",33,30000,0.8,0.001,0,0.492692729265619,-1.01646623518221e-05,-0.000343095541008099,-0.0452684951935801,"EB_df"
"1434",34,30000,0.8,0.001,0,0.429834144403615,-9.7188247893249e-06,-0.000324679860619429,-0.0424606227634821,"EB_df"
"1435",35,30000,0.8,0.001,0,0.387878225357342,-4.31496522247329e-06,-0.000142126195663665,-0.0185512968377056,"EB_df"
"1436",36,30000,0.8,0.001,0,0.362291554599247,-6.93188250836728e-07,-2.2172014190195e-05,-0.00283271787275637,"EB_df"
"1437",37,30000,0.8,0.001,0,0.449905660377358,-1.13503495417591e-05,-0.00037620029539838,-0.0486547913055011,"EB_df"
"1438",38,30000,0.8,0.001,0,0.456898139620556,-1.48061679041656e-05,-0.000478008626502231,-0.0598669177063064,"EB_df"
"1439",39,30000,0.8,0.001,0,0.45382342076099,-2.80752760785012e-05,-0.000900005410738482,-0.109023703116572,"EB_df"
"1440",40,30000,0.8,0.001,0,0.54722583039525,-2.60526340460723e-05,-0.000861078879557152,-0.10762655822815,"EB_df"
"1441",41,30000,0.8,0.001,0,0.386324947985625,-7.38578504899033e-07,-2.40371093016799e-05,-0.00312427016064933,"EB_df"
"1442",42,30000,0.8,0.001,0,0.438678774573396,3.47864026529236e-05,0.00113831366562678,0.160748302616699,"EB_df"
"1443",43,30000,0.8,0.001,0,0.411160335564144,1.25586195535677e-05,0.00042142454866371,0.0582007582384186,"EB_df"
"1444",44,30000,0.8,0.001,0,0.484168865435356,-1.31424626007127e-05,-0.00042914515515154,-0.0545135680054241,"EB_df"
"1445",45,30000,0.8,0.001,0,0.424364123159304,-1.22812887040589e-05,-0.000414077599568928,-0.0543171456465881,"EB_df"
"1446",46,30000,0.8,0.001,0,0.461986176791561,-1.40034411110796e-05,-0.000482336973033121,-0.0643005094675558,"EB_df"
"1447",47,30000,0.8,0.001,0,0.367240432155283,5.97149369958099e-06,0.000197842886164071,0.0265662367696974,"EB_df"
"1448",48,30000,0.8,0.001,0,0.41497461928934,6.02710115149227e-06,0.000198287632840752,0.0264379391064401,"EB_df"
"1449",49,30000,0.8,0.001,0,0.412324077596044,8.35182614298134e-06,0.000297036903650256,0.0431642483986216,"EB_df"
"1450",50,30000,0.8,0.001,0,0.510771566859637,-2.46459749110789e-05,-0.000778918390210511,-0.0937939133262917,"EB_df"
"1451",51,30000,0.8,0.001,0,0.393338187113214,-6.11481987228686e-06,-0.000208280460743455,-0.0279790556755521,"EB_df"
"1452",52,30000,0.8,0.001,0,0.385761269104275,1.95895533676872e-06,6.42512316085548e-05,0.00846507344113726,"EB_df"
"1453",53,30000,0.8,0.001,0,0.404001194386384,-1.64060829984963e-05,-0.000523613728713599,-0.0646668354435655,"EB_df"
"1454",54,30000,0.8,0.001,0,0.604439274983038,-2.42594296967863e-05,-0.00081817751297715,-0.104527694574815,"EB_df"
"1455",55,30000,0.8,0.001,0,0.401443220660843,8.36674040425813e-07,2.91146229277669e-05,0.00406075210411389,"EB_df"
"1456",56,30000,0.8,0.001,0,0.682211357653253,-3.47991857374944e-05,-0.00110224141050333,-0.13038777071339,"EB_df"
"1457",57,30000,0.8,0.001,0,0.491397641600619,-9.89382760333284e-06,-0.000343340139865051,-0.0465432774701536,"EB_df"
"1458",58,30000,0.8,0.001,0,0.384331797235023,4.28208406277578e-05,0.00141447597717218,0.20566398136084,"EB_df"
"1459",59,30000,0.8,0.001,0,0.434296913277805,-1.10938599169651e-05,-0.000363251516276726,-0.0464645829597417,"EB_df"
