"","sim","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","method"
"1551",1,3e+05,0.8,0.01,0,0.494513274336283,-6.562204409518e-07,-0.000102571693443184,-0.0621226481732518,"rep"
"1552",2,3e+05,0.8,0.01,0,0.503348607684173,-1.34270700217701e-06,-0.000211638402854603,-0.124958435674437,"rep"
"1553",3,3e+05,0.8,0.01,0,0.505960729312763,-1.43974646645129e-06,-0.000229381914415622,-0.136055369650137,"rep"
"1554",4,3e+05,0.8,0.01,0,0.507875393769688,-6.60108705086777e-07,-0.00010558358819804,-0.0653267644999269,"rep"
"1555",5,3e+05,0.8,0.01,0,0.5,-1.23010782815161e-06,-0.000194119782762571,-0.115358049728159,"rep"
"1556",6,3e+05,0.8,0.01,0,0.489882854100107,-8.98453027863718e-07,-0.000146217322083008,-0.0908103788708492,"rep"
"1557",7,3e+05,0.8,0.01,0,0.498429319371728,-8.91787562122451e-07,-0.000143392686796875,-0.0881157176434568,"rep"
"1558",8,3e+05,0.8,0.01,0,0.507296733842946,-9.59043534002489e-07,-0.00015640854432787,-0.0970206552313133,"rep"
"1559",9,3e+05,0.8,0.01,0,0.505075253762688,-1.48262584023295e-06,-0.000240502381820992,-0.144552427205379,"rep"
"1560",10,3e+05,0.8,0.01,0,0.502610511660285,-9.95589667468132e-07,-0.000154716957200367,-0.091710431395856,"rep"
"1561",1,30000,0.3,0.001,0,0.580645161290323,-4.14726979878126e-05,-0.00216136925187745,-0.363953326409685,"rep"
"1562",2,30000,0.3,0.001,0,0.636363636363636,-2.539593786044e-05,-0.00137795738958934,-0.258904161967488,"rep"
"1563",3,30000,0.3,0.001,0,0.587628865979381,-2.55426429046637e-06,-0.000140492407498851,-0.0304378263604015,"rep"
"1564",4,30000,0.3,0.001,0,0.581632653061224,-2.3976499164184e-05,-0.00116774575898142,-0.203668894638903,"rep"
"1565",5,30000,0.3,0.001,0,0.565217391304348,-6.0937621050272e-05,-0.00338302761284104,-0.532463020771786,"rep"
"1566",6,30000,0.3,0.001,0,0.533333333333333,-2.01135332443548e-05,-0.00102867852758965,-0.189930941805307,"rep"
"1567",7,30000,0.3,0.001,0,0.568421052631579,-2.20783739640979e-05,-0.00119657592982704,-0.228768454986103,"rep"
"1568",8,30000,0.3,0.001,0,0.563829787234043,-3.98508056510145e-05,-0.00201924974078266,-0.336814549629973,"rep"
"1569",9,30000,0.3,0.001,0,0.48,-3.72563491311224e-05,-0.00201994152092807,-0.355852650417272,"rep"
"1570",10,30000,0.3,0.001,0,0.623529411764706,-5.04840305659879e-05,-0.00270181241057406,-0.441480866008964,"rep"
"1571",1,3e+05,0.3,0.001,0,0.507299270072993,-3.89885505283596e-07,-5.69924395207424e-05,-0.0327756378717285,"rep"
"1572",2,3e+05,0.3,0.001,0,0.519408502772643,-1.49037992236212e-06,-0.000229250192660482,-0.131607553884372,"rep"
"1573",3,3e+05,0.3,0.001,0,0.507352941176471,7.59209653997367e-07,0.000121123111063119,0.0803713057335436,"rep"
"1574",4,3e+05,0.3,0.001,0,0.458029197080292,2.41852300190826e-06,0.000335743192858421,0.205107509198808,"rep"
"1575",5,3e+05,0.3,0.001,0,0.500931098696462,-3.5290405035191e-07,-5.26382766981299e-05,-0.0309181623625435,"rep"
"1576",6,3e+05,0.3,0.001,0,0.485185185185185,-1.82510891767847e-07,-2.46720333669927e-05,-0.0132522310504147,"rep"
"1577",7,3e+05,0.3,0.001,0,0.510054844606947,-2.57503630643284e-07,-3.65972510988064e-05,-0.0205905271671231,"rep"
"1578",8,3e+05,0.3,0.001,0,0.491525423728814,-8.69204934902556e-08,-1.3022603976762e-05,-0.00777392678363046,"rep"
"1579",9,3e+05,0.3,0.001,0,0.525830258302583,1.11488733179593e-06,0.00015807267814666,0.093806083168984,"rep"
"1580",10,3e+05,0.3,0.001,0,0.480874316939891,6.1230825349755e-07,8.95113507370987e-05,0.0537386717712747,"rep"
"1581",1,30000,0.8,0.001,0,0.546125461254613,-4.24593005032964e-05,-0.00208766597078653,-0.337703557003411,"rep"
"1582",2,30000,0.8,0.001,0,0.5,-6.92184488692673e-06,-0.000341313221718979,-0.0651099921377215,"rep"
"1583",3,30000,0.8,0.001,0,0.517460317460318,-6.91776257128745e-06,-0.000342549275605578,-0.0656040849203613,"rep"
"1584",4,30000,0.8,0.001,0,0.517361111111111,-8.16724249990891e-06,-0.000434511274059437,-0.0883357001296935,"rep"
