"","n_samples","h2","prop_effect","S","flb","mse","rmse","rel_mse","flb_error","mse_error","rmse_error","rel_mse_error","method"
"7012",3e+05,0.8,0.001,-1,0.431768973787616,1.21360142210988e-05,1.21360142210988e-05,0.781902777888553,0.0469610726519032,1.52829053697959e-05,1.52829053697959e-05,1.02103013255112,"EB_scam"
"8012",30000,0.3,0.01,0,1,-0.00028968975143868,-0.00028968975143868,-0.439686397978794,0,0.000330405550657492,0.000330405550657492,0.27333380514939,"EB_scam"
"9012",3e+05,0.3,0.01,0,0.648802564753869,-2.70079732616472e-06,-2.70079732616472e-06,-0.233847233199854,0.0233427885294597,5.81458234009073e-07,5.81458234009073e-07,0.0468125194793938,"EB_scam"
"10012",30000,0.8,0.01,0,0.802517751207903,-0.000149711672830059,-0.000149711672830059,-0.6250066044708,0.0707678639901476,3.02591738846301e-05,3.02591738846301e-05,0.09012701939939,"EB_scam"
"11012",3e+05,0.8,0.01,0,0.520114421928316,2.03758425760772e-06,2.03758425760772e-06,0.194100703491328,0.0185380978758953,8.09406775853364e-07,8.09406775853364e-07,0.0787073695252395,"EB_scam"
"12012",30000,0.3,0.001,0,0.628713475970764,-2.51735342398699e-05,-2.51735342398699e-05,-0.220586063787257,0.0475530765596331,9.79851069091071e-06,9.79851069091071e-06,0.0723909210534482,"EB_scam"
"13012",3e+05,0.3,0.001,0,0.289216299217784,8.90022708935795e-05,8.90022708935795e-05,7.64368579036785,0.0333657446966565,1.67130874948927e-05,1.67130874948927e-05,1.57185414948101,"EB_scam"
"14012",30000,0.8,0.001,0,0.527882365010271,7.14491320336691e-05,7.14491320336691e-05,0.688936931226067,0.061261729116552,0.000113805071752223,0.000113805071752223,1.10563753483835,"EB_scam"
"15012",3e+05,0.8,0.001,0,0.41662184477985,1.33097732496582e-05,1.33097732496582e-05,1.0236105713497,0.0548432944862346,1.59502164308857e-05,1.59502164308857e-05,1.14460669625592,"EB_scam"
"16012",30000,0.3,0.01,1,0.987689393939394,-0.000215863119772004,-0.000215863119772004,-0.49679686745804,0.0686716844399312,0.000150760498394587,0.000150760498394587,0.247631805294376,"EB_scam"
"17012",3e+05,0.3,0.01,1,0.643387979214118,-1.34325515941903e-06,-1.34325515941903e-06,-0.137882786849504,0.0224385828811628,4.54941782457326e-07,4.54941782457326e-07,0.0449262657464651,"EB_scam"
"18012",30000,0.8,0.01,1,0.765171069033908,-0.000106135888593558,-0.000106135888593558,-0.560817994557436,0.0500389863845394,2.04369233024774e-05,2.04369233024774e-05,0.0726847775722079,"EB_scam"
"19012",3e+05,0.8,0.01,1,0.487192551028954,3.27376751203668e-06,3.27376751203668e-06,0.368311982914784,0.0266855268699111,5.99531411921213e-07,5.99531411921213e-07,0.07031395324742,"EB_scam"
"20012",30000,0.3,0.001,1,0.625681243782988,-1.64152746949593e-05,-1.64152746949593e-05,-0.157632648818117,0.0522463491695811,1.01868462311594e-05,1.01868462311594e-05,0.0878642195711223,"EB_scam"
"21012",3e+05,0.3,0.001,1,0.262047555153259,7.87224447853969e-05,7.87224447853969e-05,8.40917584299962,0.0422338687893804,2.05580263811737e-05,2.05580263811737e-05,2.37310001113346,"EB_scam"
"22012",30000,0.8,0.001,1,0.484370230781958,0.000130338626499002,0.000130338626499002,1.49885662814014,0.0679284618845234,0.000156403886644447,0.000156403886644447,1.82585882441217,"EB_scam"
"23012",3e+05,0.8,0.001,1,0.403763643684591,9.75023031930415e-06,9.75023031930415e-06,0.961565599731647,0.0584040009744171,9.57259219591627e-06,9.57259219591627e-06,0.948651492345676,"EB_scam"
